id,roundtrip_time [s]
         0,0.000624206
         1,0.000240676
         2,0.000317174
         3,0.000284821
         4,0.000271864
         5,0.000255057
         6,0.000279860
         7,0.000274178
         8,0.000266441
         9,0.000334573
        10,0.000214874
        11,0.000281673
        12,0.000230421
        13,0.000255668
        14,0.000318174
        15,0.000233106
        16,0.000289355
        17,0.000246358
        18,0.000303830
        19,0.000438743
        20,0.000328613
        21,0.000269550
        22,0.000276973
        23,0.000263794
        24,0.000273567
        25,0.000263017
        26,0.000279397
        27,0.000253151
        28,0.000280434
        29,0.000373831
        30,0.000307975
        31,0.000289577
        32,0.000278194
        33,0.000263276
        34,0.000276176
        35,0.000256630
        36,0.000287893
        37,0.000254335
        38,0.000283229
        39,0.000268144
        40,0.000273012
        41,0.000255817
        42,0.000291891
        43,0.000255724
        44,0.000278972
        45,0.000264941
        46,0.000275380
        47,0.000258982
        48,0.000288189
        49,0.000252059
        50,0.000280730
        51,0.000265830
        52,0.000277176
        53,0.000255242
        54,0.000293446
        55,0.000254373
        56,0.000284469
        57,0.000264701
        58,0.000268829
        59,0.000257908
        60,0.000290392
        61,0.000256428
        62,0.000279193
        63,0.000265830
        64,0.000278250
        65,0.000253817
        66,0.000285153
        67,0.000265997
        68,0.000272752
        69,0.000263035
        70,0.000274733
        71,0.000264053
        72,0.000285949
        73,0.000253188
        74,0.000281063
        75,0.000275362
        76,0.000265071
        77,0.000256427
        78,0.000287671
        79,0.000258648
        80,0.000283562
        81,0.000263535
        82,0.000272271
        83,0.000261851
        84,0.000289448
        85,0.000254132
        86,0.000280397
        87,0.000274770
        88,0.000265441
        89,0.000257722
        90,0.000281878
        91,0.000269810
        92,0.000272086
        93,0.000264053
        94,0.000276473
        95,0.000258981
        96,0.000288005
        97,0.000252763
        98,0.000292761
        99,0.000260388
       100,0.000277213
       101,0.000256834
       102,0.000282358
       103,0.000252818
       104,0.000284487
       105,0.000264571
       106,0.000276084
       107,0.000254428
       108,0.000290429
       109,0.000250985
       110,0.000280471
       111,0.000255428
       112,0.000280452
       113,0.000532400
       114,0.000748847
       115,0.000323560
       116,0.000256520
       117,0.000265238
       118,0.000358320
       119,0.000289262
       120,0.000293039
       121,0.000275733
       122,0.000281600
       123,0.000274141
       124,0.000278546
       125,0.000254595
       126,0.000293520
       127,0.000269236
       128,0.000276010
       129,0.000277583
       130,0.000269513
       131,0.000271882
       132,0.000277399
       133,0.000263794
       134,0.000290096
       135,0.000255576
       136,0.000285839
       137,0.000271975
       138,0.000284562
       139,0.000295130
       140,0.000272585
       141,0.000271919
       142,0.000282562
       143,0.000274955
       144,0.000264719
       145,0.000277768
       146,0.000280582
       147,0.000265146
       148,0.000285209
       149,0.000259222
       150,0.000283432
       151,0.000276306
       152,0.000301497
       153,0.000254521
       154,0.000313787
       155,0.000275973
       156,0.000301572
       157,0.000296833
       158,0.000309326
       159,0.000266293
       160,0.000290799
       161,0.000270716
       162,0.000292798
       163,0.000270347
       164,0.000285172
       165,0.000272030
       166,0.000295222
       167,0.000273160
       168,0.000277325
       169,0.000275232
       170,0.000297074
       171,0.000273733
       172,0.000272808
       173,0.000275806
       174,0.000301182
       175,0.000278842
       176,0.000305681
       177,0.000290003
       178,0.000274474
       179,0.000271623
       180,0.000285413
       181,0.000288078
       182,0.000271012
       183,0.000269699
       184,0.000670665
       185,0.000589390
       186,0.000915597
       187,0.000302756
       188,0.000290670
       189,0.000256594
