id,roundtrip_time [s]
         0,0.000802946
         1,0.000740649
         2,0.000814630
         3,0.000393686
         4,0.000445538
         5,0.000363593
         6,0.000336593
         7,0.000342889
         8,0.000358630
         9,0.000332760
        10,0.000331704
        11,0.000342907
        12,0.000332463
        13,0.000329093
        14,0.000331111
        15,0.000328427
        16,0.000330296
        17,0.000334426
        18,0.000327686
        19,0.000325908
        20,0.000340519
        21,0.000325705
        22,0.000326260
        23,0.000341111
        24,0.000328723
        25,0.000323574
        26,0.000348130
        27,0.000331649
        28,0.000331167
        29,0.000343852
        30,0.000327315
        31,0.000330445
        32,0.000339204
        33,0.000329167
        34,0.000333500
        35,0.000332297
        36,0.000325742
        37,0.000330444
        38,0.000343075
        39,0.000328334
        40,0.000328185
        41,0.000335945
        42,0.000324593
        43,0.000326778
        44,0.000338501
        45,0.000324445
        46,0.000330445
        47,0.000341278
        48,0.000321685
        49,0.000322760
        50,0.000356001
        51,0.000324944
        52,0.000324705
        53,0.000348148
        54,0.000327148
        55,0.000323093
        56,0.000348760
        57,0.000328982
        58,0.000345037
        59,0.000330667
        60,0.000324742
        61,0.000322741
        62,0.000342908
        63,0.000748204
        64,0.000352186
        65,0.000330463
        66,0.000330575
        67,0.000359130
        68,0.000330353
        69,0.000326907
        70,0.000343056
        71,0.000331667
        72,0.000328685
        73,0.000337186
        74,0.000328648
        75,0.000327353
        76,0.000336797
        77,0.000324038
        78,0.000327834
        79,0.000339611
        80,0.000365038
        81,0.000366093
        82,0.000366260
        83,0.000347723
        84,0.000329500
        85,0.000395001
        86,0.000335075
        87,0.000327315
        88,0.000323482
        89,0.000340982
        90,0.000327167
        91,0.000324667
        92,0.000340593
        93,0.000323593
        94,0.000323315
        95,0.000347371
        96,0.000323593
        97,0.000323852
        98,0.000351593
        99,0.000323185
       100,0.000324371
       101,0.000348297
       102,0.000325223
       103,0.000322001
       104,0.000350334
       105,0.000322852
       106,0.000327667
       107,0.000345482
       108,0.000322093
       109,0.000332204
       110,0.000327797
       111,0.000324482
       112,0.000324648
       113,0.000322000
       114,0.000390593
       115,0.000347019
       116,0.000349612
       117,0.000341371
       118,0.000368685
       119,0.000341019
       120,0.000347556
       121,0.000349648
       122,0.000355278
       123,0.000352537
       124,0.000363982
       125,0.000338686
       126,0.000351778
       127,0.000343889
       128,0.000348056
       129,0.000341186
       130,0.000349889
       131,0.000340296
       132,0.000351482
       133,0.000361278
       134,0.000349334
       135,0.000341038
       136,0.000347834
       137,0.000341630
       138,0.000363612
       139,0.000342834
       140,0.000346704
       141,0.000341852
       142,0.000353222
       143,0.000362315
       144,0.000349408
       145,0.000344223
       146,0.000347945
       147,0.000339093
       148,0.000366482
       149,0.000341556
       150,0.000349464
       151,0.000344537
       152,0.000346408
       153,0.000361890
       154,0.000364871
       155,0.000343963
       156,0.000347871
       157,0.000342056
       158,0.000348038
       159,0.000338963
       160,0.000349816
       161,0.000341278
       162,0.000351000
       163,0.000379334
       164,0.000362611
       165,0.000360519
       166,0.000355019
       167,0.000340630
       168,0.000350167
       169,0.000341667
       170,0.000361260
       171,0.000347760
       172,0.000348111
       173,0.000341001
       174,0.000347500
       175,0.000321853
       176,0.000328278
       177,0.000325482
       178,0.000331315
       179,0.000319704
       180,0.000341890
       181,0.000324519
       182,0.000328223
       183,0.000319705
       184,0.000330000
       185,0.000324000
       186,0.000327945
       187,0.000324982
       188,0.000341112
       189,0.000320279
       190,0.000331333
       191,0.000317667
       192,0.000324130
       193,0.000329593
       194,0.000328482
       195,0.000316519
       196,0.000321908
       197,0.000320945
       198,0.000334148
       199,0.000315889
       200,0.000328538
       201,0.000354445
       202,0.000324889
       203,0.000396686
       204,0.000328575
       205,0.000324408
       206,0.000328444
       207,0.000318444
       208,0.000340185
       209,0.000320389
       210,0.000328093
       211,0.000319741
       212,0.000326205
       213,0.000339945
       214,0.000326741
       215,0.000334389
       216,0.000336093
       217,0.000317982
       218,0.000326482
       219,0.000322945
       220,0.000751557
       221,0.000423742
       222,0.000356890
       223,0.000329760
       224,0.000361519
       225,0.000332779
       226,0.000344186
       227,0.000319185
       228,0.000322260
       229,0.000314630
       230,0.000330074
       231,0.000327704
       232,0.000319426
       233,0.000316538
       234,0.000321130
       235,0.000314278
       236,0.000324408
       237,0.000320537
       238,0.000330722
       239,0.000316056
       240,0.000324371
       241,0.000313908
       242,0.000321685
       243,0.000316019
       244,0.000319593
       245,0.000333537
       246,0.000323464
       247,0.000313278
       248,0.000321000
       249,0.000317333
       250,0.000347390
       251,0.000319630
       252,0.000331241
       253,0.000347834
       254,0.000366352
       255,0.000336481
       256,0.000335556
       257,0.000371538
       258,0.001036631
       259,0.000873038
       260,0.000332630
       261,0.000346260
       262,0.000356630
       263,0.000329834
       264,0.000329556
       265,0.000332352
       266,0.000322963
       267,0.000320852
       268,0.000320260
       269,0.000315038
       270,0.000327797
       271,0.000317111
       272,0.000328741
       273,0.000439352
       274,0.000327889
       275,0.000312908
       276,0.000321982
       277,0.000318593
       278,0.000324890
       279,0.000326427
       280,0.000321797
       281,0.000314315
       282,0.000324649
       283,0.000420316
       284,0.000322260
       285,0.000314241
       286,0.000368315
       287,0.000314649
       288,0.000314223
       289,0.000286148
       290,0.000283815
       291,0.000283686
       292,0.000280908
       293,0.000278537
       294,0.000286130
       295,0.000277259
       296,0.000281612
       297,0.000279427
       298,0.000282149
